ID,Name,Price,Description
265421,Рубашка прямого кроя,3999.00,"<ul>
<li>Легкая струящаяся ткань</li>
<li>Прямой крой</li>
<li>Спущенная линия плеча</li>
<li>Отложной воротник</li>
<li>Манжеты на пуговицах</li>
<li>Застежка на пуговицы</li>
<li>Три цвета: черный, табачный и белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269474,Комбинезон с открытыми плечами,6599.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Приталенный крой с драпировкой</li>
<li>Длина мини</li>
<li>Асимметричные края</li>
<li>Лиф с открытыми плечами</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: коричневый и черный с принтом в тонкую полоску</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267078,Пижамные брюки-палаццо,4999.00,"<ul>
<li>Ткань из 100% вискозы</li>
<li>Широкий крой</li>
<li>Средняя посадка</li>
<li>Пояс на кулиске</li>
<li>Два цвета: черный и антрацитовый</li> 
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266811,Комбинезон с акцентным воротником,8999.00,"<ul>
<li>Костюмная ткань с вискозой</li>
<li>Подклад</li>
<li>Приталенный крой </li>
<li>Длина мини</li>
<li>Отложной воротник с отделкой под жемчуг</li>
<li>Пуговицы на манжетах</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268816,Топ корсетного кроя,3599.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Облегающий крой</li>
<li>Бретели с регуляторами</li>
<li>Застежка на молнию на спинке</li>
<li>Два цвета: черный и белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269306,Юбка из фактурного жаккарда,5999.00,"<ul>
<li>Фактурная жаккардовая ткань с узором</li>
<li>Выступающий подклад из полупрозрачной ткани</li>
<li>Прямой крой</li>
<li>Длина миди</li>
<li>Средняя посадка</li>
<li>Шлевки для ремня</li>
<li>Подол с разрезом сзади</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270084,Бра из микрофибры,2999.00,"<ul>
<li>Микрофибра</li>
<li>Формованная чашка без косточек</li>
<li> Бретели с регуляторами и возможностью перекрестия на спинке</li>
<li>Литая застежка на крючки с регулировкой объема на спинке</li>
<li>Четыре цвета: белый, бежевый, черный и коричневый</li>
<li>На модели размер 75B. Крой модели соответствует стандартному размеру</li>
</ul>"
269761,Юбка,3999.00,
269444,Рубашка укороченного кроя,3599.00,"<ul> 
<li>Ткань из 100% хлопка</li>
<li>Укороченный крой</li>
<li>Отложной воротник </li>
<li>Короткие рукава</li>
<li>Необработанный нижний край</li>
<li>Скрытая застежка на пуговицы</li>
<li>Цвет: белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269162,Джемпер,5999.00,
269154,Джемпер,5999.00,
269081,Свитер с шерстью альпаки,5599.00,"<ul>
<li>Фактурная пряжа с шерстью альпаки</li>
<li>Свободный крой</li>
<li>Воротник-стойка</li>
<li>Длинные рукава</li>
<li>Фактурная отделка в рубчик по краям</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268989,Платье мини с драпировками,6999.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Отделка в виде бантом со стразами</li>
<li>Прилегающий крой с драпировками</li>
<li>Длина мини</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Три цвета: белый, черный и серый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
268768,Топ корсетного кроя,4599.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Облегающий корсетный крой</li>
<li>Фигурные края</li>
<li>Широкие бретели</li>
<li>Застежка на молнию на спинке</li>
<li>Три цвета: черный, серый и белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267952,Брюки-палаццо с вискозой,4999.00,"<ul>
<li>Плотная костюмная ткань с вискозой</li>
<li>Широкий крой с защипами на талии</li>
<li>Средняя посадка</li>
<li>Шлевки для ремня</li>
<li>Карманы в боковых швах</li>
<li>Застежка на молнию, пуговицу и крючок</li>
<li>Два цвета: серый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267277,Длинный шарф с бахромой,2599.00,"<ul>
<li>Плотная ткань с содержанием вискозы</li>
<li>Отделка бахромой по краям</li>
<li>Два цвета: серый и бежевый</li>
</ul>"
267034,Свитер из шерсти с кашемиром,8999.00,"<ul>
<li>Пряжа из шерсти с кашемиром</li>
<li>Фактурная вязка</li>
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Воротник-стойка</li>
<li>Два цвета: светло-серый меланж и темно-серый меланж</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267003,Блузка,4999.00,
264637,Платье миди с открытой спиной,7599.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Приталенный крой </li>
<li>Длина миди</li>
<li>Подол с разрезом сзади</li>
<li>Спинка с вырезом и бретелями с отделкой в виде бантов</li>
<li>Тонкие бретели с регуляторами</li>
<li>Застежка на скрытую молнию сбоку</li>
<li>Два цвета: черный и белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
267414,Платье миди с разрезами,6999.00,"<ul>
<li>Ткань с подкладом</li>
<li>Приталенный крой</li>
<li>Длина миди</li>
<li>Подол с разрезами спереди</li>
<li>Лиф с вырезом «капля»</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: оливковый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
263512,Твидовая юбка-карандаш,5599.00,"<ul>
<li>Фактурная твидовая ткань с подкладом</li>
<li>Зауженный крой</li>
<li>Средняя посадка</li>
<li>Подол со шлицей сзади</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Цвет: белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267102,Ночная сорочка длины макси,5999.00,"<ul>
<li>Ткань из 100% вискозы</li>
<li>Приталенный крой</li>
<li>Длина макси</li>
<li>Лиф с V-образным вырезом</li>
<li>Тонкие бретели с регуляторами</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
266437,Лонгслив,2999.00,
265004,Шорты мини с защипами,4599.00,"<ul>
<li>Плотная ткань с добавлением вискозы и эластана</li>
<li>Крой-трапеция с защипами</li>
<li>Длина мини</li>
<li>Средняя посадка</li>
<li>Карманы в боковых швах</li>
<li>Шлевки для ремня</li>
<li>Застежка на молнию, пуговицу и крючок</li>
<li>Цвет: черный с контрастной отделкой белого цвета</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270171,Рубашка с объемными рукавами,4599.00,"<ul>
<li>Ткань из 100% хлопка</li>
<li>Прямой крой</li>
<li>Отложной воротник </li>
<li>Объемные рукава с драпировкой</li>
<li>Скрытая застежка на пуговицы</li>
<li>Цвет: белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269793,Джемпер,5999.00,
269618,Трикотажное платье миди,6599.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Лиф с открытыми плечами</li>
<li>Длинные рукава</li>
<li>Два цвета: молочный и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
269390,Джинсы Relaxed с высокой посадкой,4999.00,"<ul>
<li>Плотный хлопок</li>
<li>Свободный крой</li>
<li>Высокая посадка</li>
<li>V-образная кокетка на спинке</li>
<li>Функциональные карманы</li>
<li>Шлевки для ремня</li>
<li>Застежка: молния и пуговица</li>
<li>Цвет: синий</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268792,Топ корсетного кроя,4599.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Облегающий корсетный крой</li>
<li>Фигурные края</li>
<li>Широкие бретели</li>
<li>Застежка на молнию на спинке</li>
<li>Три цвета: черный, серый и белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268610,Юбка-карандаш с вискозой,5599.00,"<ul>
<li>Костюмная ткань с вискозой</li>
<li>Полуприлегающий крой</li>
<li>Длина миди</li>
<li>Высокая посадка</li>
<li>Шлевки для ремня</li>
<li>Подол с разрезом сзади</li>
<li>Декоративные клапаны по бокам</li>
<li>Застежка на скрытую молнию сбоку</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268525,Шапка из вискозы,2599.00,"<ul>
<li>Пряжа из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Широкий отворот</li>
<li>Два цвета: серый и черный</li>
</ul>"
267966,Брюки-палаццо с вискозой,4999.00,"<ul>
<li>Плотная костюмная ткань с вискозой</li>
<li>Широкий крой с защипами на талии</li>
<li>Средняя посадка</li>
<li>Шлевки для ремня</li>
<li>Карманы в боковых швах</li>
<li>Застежка на молнию, пуговицу и крючок</li>
<li>Два цвета: серый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267288,Повязка на голову из экомеха,2599.00,"<ul>
<li>Экомех</li>
<li>Лента из атласной ткани</li>
<li>Два цвета: молочный и черный</li>
</ul>"
267281,Длинный шарф с бахромой,2599.00,"<ul>
<li>Плотная ткань с содержанием вискозы</li>
<li>Отделка бахромой по краям</li>
<li>Два цвета: бежевый с анималистичным принтом и черно-белый с графичным принтом</li>
</ul>"
267227,Трусы-стринги из микрофибры,1299.00,"<ul>
<li>Микрофибра</li>
<li>Ластовица из 100% хлопка</li>
<li>Высокая посадка</li>
<li>Тонкая обработка по краям</li>
<li>Боковые бретели с регуляторами </li>
<li>Два цвета: черный и бежевый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267004,Блузка,4999.00,
266587,Вязаные перчатки,1999.00,"<ul>
<li>Пряжа с пушистым ворсом</li>
<li>Два цвета: молочный и черный</li>
</ul>"
266584,Вязаные перчатки,1999.00,"<ul>
<li>Пряжа с пушистым ворсом</li>
<li>Два цвета: молочный и черный</li>
</ul>"
266579,Шапка с ангорой,2599.00,"<ul>
<li>Пряжа с вискозой, ангорой и шерстью</li>
<li>Фактурная вязка в рубчик</li>
<li>Широкий отворот</li>
<li>Три цвета: молочный, черный и серый</li>
</ul>"
266575,Шапка из ангоры,2599.00,"<ul>
<li>Пряжа из акрила и ангоры</li>
<li>Фактурная вязка в рубчик</li>
<li>Широкий отворот</li>
<li>Два цвета: молочный и черный</li>
</ul>"
265646,Джемпер из ангоры,6999.00,"<ul>
<li>Пряжа из ангорской шерстьи</li>
<li>Отделка бусинами</li>
<li>Полуприлегающий крой</li>
<li>Спущенная линия плеча</li>
<li>Лиф с круглым вырезом</li>
<li>Эластичная резинка по краям</li>
<li>Три цвета: серый, молочный и голубой</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267336,Бархатное платье с драпировкой,6999.00,"<ul>
<li>Бархатная ткань</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Лиф с драпировкой</li>
<li>Рукава буфы</li>
<li>Подол с разрезом сзади</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
265363,Комбинезон с открытыми плечами,8999.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Приталенный крой</li>
<li>Расклешенные брюки со стрелками</li>
<li>Лиф-бандо с открытыми плечами </li>
<li>Отделка декоративными пуговицами</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: белый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269025,Однобортный жакет приталенного кроя,8999.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Приталенный крой</li>
<li>Отложной воротник с лацканами</li>
<li>Манжеты с декоративными пуговицами</li>
<li>Боковые карманы с клапанами</li>
<li>Подплечники</li>
<li>Однобортная застежка на пуговицы</li>
<li>Три цвета: красный, синий и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
262558,Однобортный жакет приталенного кроя,8999.00,"<ul>
<li>Ткань на хлопка</li>
<li>Подклад из 100% хлопка</li>
<li>Приталенный крой</li>
<li>Отложной воротник с лацканами</li>
<li>Спинка со шлицей</li>
<li>Манжеты на пуговицах</li>
<li>Накладные карманы</li>
<li>Подплечники</li>
<li>Однобортная застежка на пуговицу</li>
<li>Цвет: белый </li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270103,Трикотажный топ-халтер,3999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Полуприлегающий крой</li>
<li>Лиф с вырезом халтер</li>
<li>Воротник-стойка</li>
<li>Три цвета: однотонный серый, бежевый и черно-белый с анималистичным принтом</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268817,Трикотажное платье мини,3999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Облегающий крой</li>
<li>Длина мини</li>
<li>Лиф с кргулым вырезом под горло</li>
<li>Три цвета: черный, красный и бордовый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
271451,Брюки-палаццо со стрелками,5599.00,"<ul>
<li>Плотная ткань с содержанием вискозы</li>
<li>Широкий крой</li>
<li>Средняя посадка</li>
<li>Брючины со стрелками</li>
<li>Карманы в боковых швах</li>
<li>Застежка на молнию, пуговицу и крючок</li>
<li>Три цвета: серый деним, синий деним и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270216,Трусы-стринги из микрофибры,999.00,"<ul>
<li>Микрофибра</li>
<li>Ластовица из 100% хлопка</li>
<li>Высокая посадка</li>
<li>Фигурный вырез по линии талии</li>
<li>Четыре цвета: белый, бежевый, черный и коричневый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269768,Юбка,3999.00,
269631,Трикотажное платье-водолазка,5599.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина мини</li>
<li>Лиф с воротником-стойкой</li>
<li>Длинные рукава</li>
<li>Три цвета: бежевый, коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
269088,Свитер с шерстью альпаки,5599.00,"<ul>
<li>Фактурная пряжа с шерстью альпаки</li>
<li>Свободный крой</li>
<li>Воротник-стойка</li>
<li>Длинные рукава</li>
<li>Фактурная отделка в рубчик по краям</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267623,Платье,6999.00,
267354,Платье с акцентным рукавом,7999.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Прилегающий крой</li>
<li>Длина миди</li>
<li>Лиф с фигурным вырезом</li>
<li>Акцентный рукав</li>
<li>Подол с разрезом сзади</li>
<li>Застежка на скрытую молнию сбоку</li>
<li>Два цвета: белый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
267313,Платок с графичным принтом,2999.00,"<ul>
<li>Плотная ткань</li>
<li>Отделка бахромой по краям</li>
<li>Цвет: серый с графичным принтом</li>
</ul>"
267304,Капор с ангорской шерстью,2999.00,"<ul>
<li>Пряжа с ангорской шерстью</li>
<li>Полуприлегающий крой</li>
<li>Два цвета: серый и черный</li>
</ul>"
267217,Трусы-стринги из микрофибры,1299.00,"<ul>
<li>Микрофибра</li>
<li>Ластовица из 100% хлопка</li>
<li>Высокая посадка</li>
<li>Тонкая обработка по краям</li>
<li>Боковые бретели с регуляторами </li>
<li>Два цвета: черный и бежевый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266864,Трикотажная юбка-карандаш,3999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегаюший крой</li>
<li>Длина миди</li>
<li>Высокая посадка</li>
<li>Эластичный пояс</li>
<li>Два цвета: коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266746,Комбинезон бандо,7999.00,"<ul>
<li>Костюмная ткань с вискозой</li>
<li>Подклад</li>
<li>Приталенный крой </li>
<li>Длина мини</li>
<li>Лиф бандо с лацканом</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: черный и серый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266670,Брюки из экокожи,4999.00,"<ul>
<li>Экокожа</li>
<li>Зауженный крой</li>
<li>Высокая посадка</li>
<li>Брючины со скрытыми молниями внизу</li>
<li>Застежка на скрытую молнию сбоку</li>
<li>Два цвета: черный и песочный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266591,Шапка из вискозы,2599.00,"<ul>
<li>Пряжа из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Широкий отворот</li>
<li>Два цвета: серый и черный</li>
</ul>"
266346,Брюки с шерстью,5599.00,"<ul>
<li>Костюмная ткань с вискозой и шерстью</li>
<li>Прямой крой</li>
<li>Высокая посадка</li>
<li>Необработанный край по линии талии</li>
<li>Карманы в боковых швах</li>
<li>Асимметричная застежка на молнию, пуговицу и крючок</li>
<li>Два цвета: коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
261641,Трикотажное платье на бретелях,5599.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li> Облегающий крой</li>
<li>Длина миди</li>
<li>Лиф с V-образным вырезом</li>
<li>Двойные бретели с регуляторами</li>
<li>Два цвета: шоколадный и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
266472,Лонгслив,2999.00,
264060,Трикотажное платье с разрезом,5599.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li> Облегающий крой</li>
<li>Длина миди</li>
<li>Воротник-стойка</li>
<li>Подол с разрезом сзади</li>
<li>Три цвета: светло-серый, серый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
265915,Пальто из натуральной шерсти ,15999.00,"<ul>
<li>Натуральная шерсть</li>
<li>Прямой крой </li>
<li>Спинка со шлицей</li>
<li>Отложной воротник с лацканами</li>
<li>Клапаны по бокам</li>
<li>Однобортная застежка на пуговицы</li>
<li>Цвет: серый</li>
<li>Комфортная температура для носки — не ниже 5°C</li>                                    
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
269456,Платье,6999.00,
270227,Трусы-стринги из микрофибры,999.00,"<ul>
<li>Микрофибра</li>
<li>Ластовица из 100% хлопка</li>
<li>Высокая посадка</li>
<li>Фигурный вырез по линии талии</li>
<li>Четыре цвета: белый, бежевый, черный и коричневый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266852,Джемпер из вискозы со шнуровкой,3999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Лиф со шнуровкой</li>
<li>Длинные рукава</li>
<li>Два цвета: коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
265508,Джинсы Relaxed со средней посадкой,5599.00,"<ul>
<li>100%  хлопок</li>
<li>Свободный крой</li>
<li>Средняя посадка</li>
<li>V-образная кокетка на спинке</li>
<li>Функциональные карманы</li>
<li>Шлевки для ремня</li>
<li>Застежка: молния и пуговица</li>
<li>Цвет: голубой индиго</li>
<li>Модель фасона oversize подразумевает свободную посадку. Размер на модели: 44</li>
</ul>"
271592,Платье мини с воротником,6999.00,"<ul>
<li>Плотная ткань</li>
<li>Приталенный крой</li>
<li>Длина мини</li>
<li>Съемный воротник</li>
<li>Объемные рукава с драпировкой</li>
<li>Манжеты на пуговицах</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Цвет: черный с цветочным принтом</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
263717,Трикотажный топ на бретелях,2599.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Облегающий крой</li>
<li>Широкие бретели</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
262125,Босоножки из натуральной кожи с перьями,9999.00,"<ul>
<li>Натуральная кожа и текстиль</li>
<li> Заостренный мыс</li>
<li>Тонкие ремешки</li>
<li>Высокий каблук </li>
<li>Цвет: черный</li>
</ul>"
271494,Юбка-шорты длины мини,3999.00,"<ul>
<li>Плотная ткань с добавлением вискозы</li>
<li>Прямой крой</li>
<li>Длина мини</li>
<li>Средняя посадка</li>
<li>Шлевки для ремня</li>
<li>Застежка на молнию, пуговицу и крючок</li>
<li>Два цвета: синий деним и серый деним</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266865,Джемпер из вискозы со шнуровкой,3999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Лиф со шнуровкой</li>
<li>Длинные рукава</li>
<li>Два цвета: коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
264790,Футболка свободного кроя,2999.00,"<ul>
<li>100% хлопок</li>
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Свободные рукава</li>
<li>Круглый вырез</li>
<li> Пять цветов: серо-голубой, антрацитовый, черный, розовый, белый </li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
263407,Утепленная джинсовая куртка,12999.00,"<ul>
<li>100% хлопок, искусственный мех</li>
<li>Прямой крой</li>
<li>Отложной воротник</li>
<li>Декоративные карманы на груди</li>
<li>Функциональные карманы по бокам</li>
<li>Застежка на пуговицы</li>
<li>Цвет: голубой</li>
<li>Комфортная температура для носки — не ниже 0°C</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268804,Трикотажное платье мини,3999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Облегающий крой</li>
<li>Длина мини</li>
<li>Лиф с кргулым вырезом под горло</li>
<li>Три цвета: черный, красный и бордовый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
267292,Повязка на голову из экомеха,2599.00,"<ul>
<li>Экомех</li>
<li>Лента из атласной ткани</li>
<li>Два цвета: молочный и черный</li>
</ul>"
266028,Однобортный жакет свободного кроя,9999.00,"<ul>
<li>Плотная ткань с добавлением вискозы</li>
<li>Подклад на основе вискозы</li>
<li>Свободный крой</li>
<li>Отложной воротник с лацканами</li>
<li>Спинка со шлицей</li>
<li>Декоративные пуговицы на манжетах</li>
<li>Карманы с клапанами</li>
<li>Подплечники</li>
<li>Однобортная застежка на пуговицу</li>
<li>Два цвета: бежевый и черный с отделкой контрастного цвета</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267634,Платье,6999.00,
269028,Брюки с высокой посадкой,4999.00,"<ul>
<li>Плотная ткань</li>
<li>Прямой крой</li>
<li>Высокая посадка</li>
<li>Шлевки для ремня</li>
<li>Брючины со стрелками</li>
<li>Карманы в боковых швах</li>
<li>Застежка на молнию, пуговицу и крючок</li>
<li>Три цвета: красный, синий и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
264769,Футболка свободного кроя,2999.00,"<ul>
<li>100% хлопок</li>
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Свободные рукава</li>
<li>Круглый вырез</li>
<li> Пять цветов: серо-голубой, антрацитовый, черный, розовый, белый </li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269445,Кардиган с отложным воротником,4599.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Обгегающий крой</li>
<li>Отложной воротник </li>
<li>Рукава 3/4</li>
<li>Застежка на пуговицы</li>
<li>Цвет: черный с контрастным воротником белого цвета</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269039,Брюки с высокой посадкой,4999.00,"<ul>
<li>Плотная ткань</li>
<li>Прямой крой</li>
<li>Высокая посадка</li>
<li>Шлевки для ремня</li>
<li>Брючины со стрелками</li>
<li>Карманы в боковых швах</li>
<li>Застежка на молнию, пуговицу и крючок</li>
<li>Три цвета: красный, синий и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268707,Бейсболка с леопардовым принтом,1999.00,"<ul>
<li>100% хлопок</li>
<li>Козырек изогнутой формы</li>
<li>Регулируемый ремешок</li>
<li>Цвет: коричневый с леопардовым принтом</li>
</ul>"
267070,Шерстяной шарф с капюшоном,2599.00,"<ul>
<li>Пряжа с содержанием ангорской шерсти</li>
<li>Фактурная вязка</li>
<li>Два цвета: серый и черный</li>
</ul>"
266461,Лонгслив,2999.00,
264217,Ремень из экокожи,2299.00,"<ul>
<li>Гладкая экокожа</li>
<li>Фурнитура из металла серебристого цвета</li>
<li>Пряжка геометричной формы</li>
<li>Регулируемый размер</li>
<li>Цвет: черно-белый с анималистичным принтом</li>
</ul>"
269642,Трикотажное платье-водолазка,5599.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина мини</li>
<li>Лиф с воротником-стойкой</li>
<li>Длинные рукава</li>
<li>Три цвета: бежевый, коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
261891,Босоножки из натуральной кожи с ремешками,7999.00,"<ul>
<li>100% натуральная кожа</li>
<li> Скругленный мыс</li>
<li>Тонкие ремешки</li>
<li>Устойчивый каблук </li>
<li>Цвет: черный</li>
</ul>"
265916,Стеганый пуховик из вельвета,14599.00,"<ul>
<li>Плотная вельветовая ткань</li>
<li>Подклад, утеплитель</li>
<li>Прямой крой</li>
<li>Воротник-стойка</li>
<li>Карманы по бокам</li>
<li>Застежка на молнию</li>
<li>Цвет: синий</li>
<li>Комфортная температура для носки — не ниже - 5°C</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267317,Перчатки из шерсти,1799.00,"<ul>
<li>Пряжа с натуральной шерстью</li>
<li>Манжеты в рубчик</li>
<li>Цвет: серый</li>
</ul>"
266314,Брюки,6599.00,
264696,Брюки-палаццо с высокой посадкой,5999.00,"<ul>
<li>Плотная костюмная ткань</li>
<li>Широкий крой</li>
<li>Высокая посадка</li>
<li>Брючины со стрелками</li>
<li>Карманы в боковых швах с отделкой пуговицами</li>
<li>Застежка на скрытую молнию сбоку</li>
<li>Два цвета: белый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
264214,Двойной ремень из экокожи,2599.00,"<ul>
<li>Гладкая экокожа</li>
<li>Фурнитура из металла золотистого цвета</li>
<li>Пряжка геометричной формы</li>
<li>Регулируемый размер</li>
<li>Цвет: черный</li>
</ul>"
